proszek do pieczenia dr.oetker	proszek do pieczenia dr.oetker	dr.oetker	dr. oetker	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	0.5	24.9	3.7	True
proszek do pieczenia dr.oetker	proszek do pieczenia dr.oetker	dr.oetker	dr. oetker	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	0.5	24.9	3.7	True
proszek do pieczenia winiary	proszek do pieczenia winiary	winiary	winiary	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	88	0.1	21.5	0.1	True
przecier ogórkowy krokus	przecier ogórkowy krokus	krokus	krokus	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	21	0	4.1	0.7	True
przecier ogórkowy urbanek	przecier ogórkowy urbanek	urbanek	urbanek	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	9	0.5	0.5	0.7	True
przecier ogórkowy victus	przecier ogórkowy victus	victus		100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	10	0	1.4	0.6	True
przecier podravka pomidorowy karton	przecier pomidorowy karton	podravka	podravka	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	30	0.1	6.3	1.4	True
przecier pomidorowy 3*200ml	przecier pomidorowy 3*200ml	valfrutta	valfrutta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	30	0.1	4.9	1.2	True
przecier pomidorowy cirio	przecier pomidorowy cirio	cirio		100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	35	0.1	6.3	1.2	True
przecier pomidorowy cirio 3x200g	przecier pomidorowy cirio 3x200g	nort coast		100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	35	0.1	6.3	1.2	True
przecier pomidorowy dawtona/500g	przecier pomidorowy dawtona/500g	dawtona	dawtona	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	22	0	3.8	1.3	True
przecier pomidorowy happy frucht	przecier pomidorowy happy frucht	happy frucht	happy frucht	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	24	0.5	3.8	1.3	True
przecier pomidorowy krokus	przecier pomidorowy krokus	krokus	krokus	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	45	0	9	1.5	True
przecier pomidorowy mutti	przecier pomidorowy mutti	mutti		100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	36	0.3	5.1	1.6	True
przecier pomidorowy valfrutta	przecier pomidorowy valfrutta	valfrutta	valfrutta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	30	0.1	4.9	1.2	True
przecier pudliszki	przecier pudliszki	pudliszki	pudliszki	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	30	0.1	5.1	1.5	True
przecier rolnik z ogórków kwaszonych	przecier z ogórków kwaszonych	rolnik	rolnik	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	12	0.5	1.4	1	True
przecier tomato mutti	przecier tomato mutti	mutti	mutti	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.5	5.1	1.6	True
przecier valfrutta	przecier valfrutta	valfrutta	valfrutta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	30	0.1	4.9	1.2	True
przekąska elovena owsiana z borówkami	przekąska owsiana z borówkami	raisio	elovena	100 g	słodycze i przekąski	wafle, batony	1750	14	61	9	True
przekąska elovena owsiana z cynamonem	przekąska owsiana z cynamonem	raisio	elovena	100 g	słodycze i przekąski	wafle, batony	1950	21	49	17	True
przekąska owsiano-orkiszowa topfit	przekąska owsiano-orkiszowa topfit	granex		100 g	artykuły śniadaniowe	płatki i musli	350	4.3	62.1	10	True
przekąski cheese bites schär	przekąski cheese bites schär	schar		100 g	słodycze i przekąski	ciastka	454	17	67	7.3	True
przekąski mix	przekąski mix	piotr i paweł		100 g	słodycze i przekąski	chipsy, paluszki, orzeszki	485	24	52	13	True
przyprawa appetita do kurczaka	przyprawa do kurczaka	appetita	appetita	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	204	4.7	27	7	True
przyprawa appetita do mielonego	przyprawa do mielonego	appetita	appetita	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	229	5	31	8.4	True
przyprawa chili jalapeno kruszone	przyprawa chili jalapeno kruszone	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1586	17	32	12	True
przyprawa czosnkowa do masła kotanyi	przyprawa czosnkowa do masła kotanyi	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	258	3.1	44	9.8	True
przyprawa do ciastek korzennych	przyprawa do ciastek korzennych	polska	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	319	1.6	56	6.6	True
przyprawa do dań z fasoli	przyprawa do dań z fasoli	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	178	3.3	25	5.9	True
przyprawa do drobiu	przyprawa do drobiu	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	238	5.1	33	8	True
przyprawa do flaków	przyprawa do flaków	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	157	1.9	25	5.5	True
przyprawa do frytek appetita i ziemniaków	przyprawa do frytek i ziemniaków	ziołopex	appetita	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	188	2.9	29	7.2	True
przyprawa do karkówki	przyprawa do karkówki	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	269	3.8	33	18	True
przyprawa do karkówki kotanyi	przyprawa do karkówki kotanyi	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	196	5.3	22	7.8	True
przyprawa do kurczaka	przyprawa do kurczaka	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	263	4.5	33	18	True
przyprawa do kurczaka ziołowa prymat	przyprawa do kurczaka ziołowa prymat	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	215	5.2	29	7.5	True
przyprawa do łososia kamis	przyprawa do łososia kamis	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	179	0	36	5.2	True
przyprawa do mięs	przyprawa do mięs	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	257	3.1	36	17	True
przyprawa do mięs	przyprawa do mięs	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	257	3.1	36	17	True
przyprawa do mięs pikantna	przyprawa do mięs pikantna	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	260	4	34	17	True
przyprawa do mięs staropolska	przyprawa do mięs staropolska	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	270	4.4	33	18	True
przyprawa do pieczonego kurczaka kotanyi /100g	przyprawa do pieczonego kurczaka /100g	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	92	1.9	14	2.8	True
przyprawa do piernika prymat	przyprawa do piernika prymat	prymat	prymat	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	385	4.8	79	2.8	True
przyprawa do pizzy	przyprawa do pizzy	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	254	6.8	37	8.4	True
przyprawa do pstrąga kamis	przyprawa do pstrąga kamis	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	254	1.6	37	15	True
przyprawa do sernika delecta	przyprawa do sernika delecta	bakalland	delecta	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	358	0.3	88	0.9	True
przyprawa do steku prymat	przyprawa do steku prymat	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	208	5.6	34	9.2	True
przyprawa do ziemniaków	przyprawa do ziemniaków	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	179	4.4	22	7.3	True
przyprawa do żeberek	przyprawa do żeberek	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	252	2.7	46.7	6.5	True
przyprawa dr.oetker do piernika	przyprawa do piernika	dr.oetker	dr. oetker	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	2.6	90.6	1.5	True
przyprawa garam masala	przyprawa garam masala	royal brand		100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	374	13	42	14.3	True
przyprawa grill kiełbaski w piwie	przyprawa grill kiełbaski w piwie	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	253	1.2	52	4.8	True
przyprawa grill pikantna prymat	przyprawa grill pikantna prymat	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	207	7.2	32	9.3	True
przyprawa grill ziołowy kamis	przyprawa grill ziołowy kamis	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	240	4.6	28	11	True
przyprawa kamis chińska 5 smaków	przyprawa chińska 5 smaków	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	285	9.1	19	12	True
przyprawa kamis do bigosu	przyprawa do bigosu	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	217	7.7	19	9.6	True
przyprawa kamis do cielęciny	przyprawa do cielęciny	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	208	1.4	33	8.5	True
przyprawa kamis do dań z fasoli	przyprawa do dań z fasoli	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	217	7.8	12	13	True
przyprawa kamis do dań z ziemniaków	przyprawa do dań z ziemniaków	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	182	3.6	20	9.3	True
przyprawa kamis do flaków	przyprawa do flaków	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	188	5.5	21	6.7	True
przyprawa kamis do grzanek z grilla	przyprawa do grzanek z grilla	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	254	1.6	37	15	True
przyprawa kamis do grzańca	przyprawa do grzańca	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	400	0	99.9	0	True
przyprawa kamis do gulaszu	przyprawa do gulaszu	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	229	7.2	20	12	True
przyprawa kamis do gyrosa	przyprawa do gyrosa	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	246	8	21	9.8	True
przyprawa kamis do hamburgera z grilla	przyprawa do hamburgera z grilla	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	206	3.2	29	8.5	True
przyprawa kamis do indyka	przyprawa do indyka	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	208	6	23	8.2	True
przyprawa kamis do karpia 30g	przyprawa do karpia 30g	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	133	0	25	5.8	True
przyprawa kamis do kurczaka po staropolsku	przyprawa do kurczaka po staropolsku	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	186	1.5	28	9.1	True
przyprawa kamis do kurczaka po węgiersku	przyprawa do kurczaka po węgiersku	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	198	7.2	14	9.8	True
przyprawa kamis do kurczaka z grilla	przyprawa do kurczaka z grilla	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	148	4.5	12	6.6	True
przyprawa kamis do kurczaka z kardamonem	przyprawa do kurczaka z kardamonem	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	156	6.4	7.7	7.1	True
przyprawa kamis do mięsa duszonego	przyprawa do mięsa duszonego	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	261	7.6	25	13	True
przyprawa kamis do mięsa mielonego z suszonymi pomidorami	przyprawa do mięsa mielonego z suszonymi pomidorami	mccormick	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	276	5.3	34	12	True
przyprawa kamis do mięsa wieprzowego	przyprawa do mięsa wieprzowego	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	249	9.1	18	12	True
przyprawa kamis do piernika	przyprawa do piernika	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	292	4.2	37	6	True
przyprawa kamis do pizzy po sycylijsku	przyprawa do pizzy po sycylijsku	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	270	1.5	44	11	True
przyprawa kamis do pomidorów	przyprawa do pomidorów	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	178	0.9	30	7.5	True
przyprawa kamis do ryb	przyprawa do ryb	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	214	3	34	8	True
przyprawa kamis do sałatek	przyprawa do sałatek	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	246	2	37	11	True
przyprawa kamis do spaghetti bolognese	przyprawa do spaghetti bolognese	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	300	1.6	47	15	True
przyprawa kamis do szarlotki	przyprawa do szarlotki	kamis	kamis	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	307	2	54	3	True
przyprawa kamis do żeberek	przyprawa do żeberek	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	246	6.8	28	9.9	True
przyprawa kamis do żurku i barszczu białego	przyprawa do żurku i barszczu białego	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	206	0.6	33	9.6	True
przyprawa kamis grill klasyczny	przyprawa grill klasyczny	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	234	6.2	27	8.3	True
przyprawa kamis grill klasyczny	przyprawa grill klasyczny	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	234	6.2	27	8.3	True
przyprawa kamis grill mates burger american style	przyprawa grill mates burger american style	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	206	3.2	29	8.5	True
przyprawa kamis grill mates karkówka montreal steak	przyprawa grill mates karkówka montreal steak	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	149	2.7	19	6.1	True
przyprawa kamis grill mates skrzydełka brown sugar	przyprawa grill mates skrzydełka brown sugar	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	376	2.2	81	4.3	True
przyprawa kamis grill pikantny	przyprawa grill pikantny	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	237	6.4	25	8.6	True
przyprawa kamis grill pikantny	przyprawa grill pikantny	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	237	6.4	25	8.6	True
przyprawa kamis karkówka z grilla	przyprawa karkówka z grilla	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	237	4.9	25	9	True
przyprawa kamis karkówka z grilla	przyprawa karkówka z grilla	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	237	4.9	25	9.1	True
przyprawa kamis kuchnia chińska	przyprawa kuchnia chińska	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	200	1.1	33	9.5	True
przyprawa kamis kuchnia meksykańska	przyprawa kuchnia meksykańska	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	235	6.3	25	9.3	True
przyprawa kamis kuchnia włoska	przyprawa kuchnia włoska	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	213	1.4	32	10	True
przyprawa kamis mięsa mielonego	przyprawa mięsa mielonego	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	248	5.1	25	11	True
przyprawa kamis skrzydełka ogniste	przyprawa skrzydełka ogniste	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	170	1.3	31	4.8	True
przyprawa kamis szaszłyki z grilla	przyprawa szaszłyki z grilla	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	250	4.7	30	10	True
przyprawa kamis złocista do kurczaka	przyprawa złocista do kurczaka	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	153	5.8	10	7.9	True
przyprawa kebab kuchnia arabska kamis	przyprawa kebab kuchnia arabska kamis	kamis	kamis	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	210	8	12	9.3	True
przyprawa knorr delikat	przyprawa delikat	knorr	knorr	100 ml	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0	0.8	3.5	True
przyprawa knorr delikat	przyprawa delikat	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	4.5	25	12	True
przyprawa knorr delikat uniwersalna	przyprawa delikat uniwersalna	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	1	17	5.2	True
przyprawa knorr delikat uniwersalna	przyprawa delikat uniwersalna	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.9	17	5	True
przyprawa knorr do gyrosa	przyprawa do gyrosa	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	5	38	14	True
przyprawa knorr do karkówki	przyprawa do karkówki	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	5	36	10	True
przyprawa knorr do kurczaka pikantna	przyprawa do kurczaka pikantna	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	5.7	36	5.8	True
przyprawa knorr do mięs	przyprawa do mięs	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	0.5	1.4	0.9	True
przyprawa knorr do mięs	przyprawa do mięs	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	12	0.5	1.4	0.9	True
przyprawa knorr do mięs naturalna	przyprawa do mięs naturalna	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	6.4	38	7.6	True
przyprawa knorr mini kostka pietruszka	przyprawa mini kostka pietruszka	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	15	36	13	True
przyprawa knorr mini smażona cebula	przyprawa mini smażona cebula	knorr	knorr	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	0	15	36	13	True
przyprawa kotanyi anyż cały	przyprawa anyż cały	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1617	15.9	35.4	17.6	True
przyprawa kotanyi chili peperoncini całe	przyprawa chili peperoncini całe	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1586	17	32	12	True
przyprawa kotanyi czosnek granulowany	przyprawa czosnek granulowany	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1522	0.3	70.4	15.8	True
przyprawa kotanyi do chili con carne	przyprawa do chili con carne	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	357	15	33	12	True
przyprawa kotanyi do pizzy	przyprawa do pizzy	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	344	7.6	48	11	True
przyprawa kotanyi do ryb	przyprawa do ryb	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	239	8.9	24	10	True
przyprawa kotanyi do steku	przyprawa do steku	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	70	0.7	11	2.8	True
przyprawa kotanyi do szaszłyków	przyprawa do szaszłyków	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	151	4.3	19	5.9	True
przyprawa kotanyi do żeberek z miodem	przyprawa do żeberek z miodem	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	240	2.7	46	5.1	True
przyprawa kotanyi estragon otarty	przyprawa estragon otarty	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1452	7.2	42.8	22.8	True
przyprawa kotanyi gałka muszkatołowa cała	przyprawa gałka muszkatołowa cała	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	2240	36.3	45	5.8	True
przyprawa kotanyi grill do kurczaka	przyprawa grill do kurczaka	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	172	3.9	24	7.1	True
przyprawa kotanyi grill do warzyw	przyprawa grill do warzyw	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	895	3.2	40.4	3.5	True
przyprawa kotanyi grill pikantny	przyprawa grill pikantny	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	198	2.2	32	6.9	True
przyprawa kotanyi kardamon mielony	przyprawa kardamon mielony	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1501	6.7	57.2	10.8	True
przyprawa kotanyi kurkuma mielona	przyprawa kurkuma mielona	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1547	9.9	58.2	7.8	True
przyprawa kotanyi lubczyk ogrodowy otarty	przyprawa lubczyk ogrodowy otarty	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1408	5.6	35	24.5	True
przyprawa kotanyi mięta zielona otarta	przyprawa mięta zielona otarta	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1575	4.3	65.5	12.1	True
przyprawa kotanyi pieczony kurczak	przyprawa pieczony kurczak	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	92	1.9	14	2.8	True
przyprawa kotanyi pikantna mieszanka pieprzów	przyprawa pikantna mieszanka pieprzów	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	256	2.7	40	9.2	True
przyprawa kotanyi sałatka tzatziki	przyprawa sałatka tzatziki	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	329	0.3	74	4.9	True
przyprawa kotanyi soczysta karkówka	przyprawa soczysta karkówka	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	752	2.6	28.5	6.8	True
przyprawa kotanyi soczysta ryba zapiekana w ziołach	przyprawa soczysta ryba zapiekana w ziołach	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	1.161	6.4	40	10.9	True
przyprawa kotanyi soczyste udka z kurczaka	przyprawa soczyste udka z kurczaka	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	587	2.4	22.8	4.2	True
przyprawa kotanyi soczysty kurczak pieczony z ziołami	przyprawa soczysty kurczak pieczony z ziołami	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	831	2	37.5	4.5	True
przyprawa kotanyi sól zmiękczająca mięso	przyprawa sól zmiękczająca mięso	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	29	0	6.7	0.1	True
przyprawa kotanyii do indyka	przyprawa kotanyii do indyka	kotanyi	kotányi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	125	2.5	17	4.5	True
przyprawa kucharek	przyprawa kucharek	prymat	kucharek	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	507	0.5	17	12	True
przyprawa kucharek	przyprawa kucharek	prymat	kucharek	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	121	0.5	17	12	True
przyprawa kucharek	przyprawa kucharek	prymat	kucharek	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	121	0.5	17	12	True
przyprawa maggi	przyprawa maggi	winiary	maggi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	20	0	2.2	2.8	True
przyprawa maggi 960g	przyprawa 960g	winiary	maggi	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	20	0	2.2	2.8	True
przyprawa meksykańska chilli mix	przyprawa meksykańska chilli mix	old el paso		100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	280	4.2	52	6	True
przyprawa meksykańska fajita mix	przyprawa meksykańska fajita mix	old el paso		100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	289	2.2	59	7.5	True
przyprawa meksykańska guacamole mix	przyprawa meksykańska guacamole mix	old el paso		100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	291	3.4	54	8.9	True
przyprawa meksykańska taco mix	przyprawa meksykańska taco mix	old el paso		100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	290	6.9	40	8.9	True
przyprawa prymat do pieczeni	przyprawa do pieczeni	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	264	8.8	28	11	True
przyprawa prymat do bigosu	przyprawa do bigosu	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	188	3.8	30	4.2	True
przyprawa prymat do gulaszu	przyprawa do gulaszu	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	237	5.9	29	8.9	True
przyprawa prymat do kurczaka	przyprawa do kurczaka	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	199	5.4	26	6.4	True
przyprawa prymat do kurczaka pikantna	przyprawa do kurczaka pikantna	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	238	7	28	8	True
przyprawa prymat do mielonego	przyprawa do mielonego	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	260	6.5	33	10	True
przyprawa prymat do ryb	przyprawa do ryb	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	206	4.4	28	8.9	True
przyprawa prymat do sałatek	przyprawa do sałatek	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	205	1.8	38	5.8	True
przyprawa prymat do wieprzowiny	przyprawa do wieprzowiny	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	237	6.3	29	9.1	True
przyprawa prymat grill	przyprawa grill	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	194	6	30	7.5	True
przyprawa prymat grill klasyczny	przyprawa grill klasyczny	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	194	6	30	7.5	True
przyprawa prymat grill pikantny	przyprawa grill pikantny	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	207	7.2	32	9.3	True
przyprawa prymat grill ziołowy	przyprawa grill ziołowy	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	222	6.3	31	8.3	True
przyprawa prymat karkówka klasyczna	przyprawa karkówka klasyczna	prymat	prymat	100 g	artykuły sypkie	cukier, mąka, sól	235	6.8	29	9.2	True
przyprawa prymat kebab - gyros	przyprawa kebab - gyros	prymat	prymat	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	244	6.8	31	8	True
przyprawa uniwersalna jarzynka	przyprawa uniwersalna jarzynka	winiary	winiary	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	85	0.6	15.3	4.1	True
przyprawa vegeta	przyprawa vegeta	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	164	0.5	32	8.5	True
przyprawa vegeta	przyprawa vegeta	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	164	0.5	32	8.5	True
przyprawa vegeta	przyprawa vegeta	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	164	0.5	32	8.5	True
przyprawa vegeta do mięs	przyprawa do mięs	podravka	vegeta	100 g	przetwory i przyprawy	przyprawy, sosy, koncentraty	225	3.7	33	7.3	True
